"가구주교육정도별","가계수지항목별","항목","단위","2002. 1/4","2002. 2/4","2002. 3/4","2002. 4/4","2003. 1/4","2003. 2/4","2003. 3/4","2003. 4/4","2004. 1/4","2004. 2/4","2004. 3/4","2004. 4/4","2005. 1/4","2005. 2/4","2005. 3/4","2005. 4/4","2006. 1/4","2006. 2/4","2006. 3/4","2006. 4/4","2007. 1/4","2007. 2/4","2007. 3/4","2007. 4/4","2008. 1/4","2008. 2/4","2008. 3/4","2008. 4/4","2009. 1/4","2009. 2/4","2009. 3/4","2009. 4/4","2010. 1/4","2010. 2/4","2010. 3/4","2010. 4/4","2011. 1/4","2011. 2/4","2011. 3/4","2011. 4/4","2012. 1/4","2012. 2/4","2012. 3/4","2012. 4/4","2013. 1/4","2013. 2/4","2013. 3/4","2013. 4/4","2014. 1/4","2014. 2/4","2014. 3/4","2014. 4/4","2015. 1/4","2015. 2/4","2015. 3/4","2015. 4/4","2016. 1/4","2016. 2/4","2016. 3/4","2016. 4/4","2017. 1/4","2017. 2/4","2017. 3/4","2017. 4/4","2018. 1/4","2018. 2/4","2018. 3/4","2018. 4/4","2019. 1/4","2019. 2/4","2019. 3/4","2019. 4/4",
"전문대졸이상","　　이전소득","근로자가구","원","142547.717","106063.195","109952.359","84825.767","109406.429","84187.288","89542.34","93267.922","118772.448","115896.139","121157.332","133684.293","186707.76","134309.42","143563.358","144754.249","170980.633","137904.268","133622.582","137479.024","196659.365","145640.195","141880.002","138090.817","181236.944","154146.532","143336.873","151980.437","243160.227","143396.208","153360.438","146297.996","264988.347","172766.799","159658.189","157043.303","242018.958","193329.894","193600.698","216262.649","335212.481","212237.564","186172.997","191761.081","297322.185","216924.781","221593.469","213336.366","314152.194","254061.182","238697.551","236090.073","352733.629","269119.69","255322.257","227632.13","326255.987","249966.9","262810.272","259738.59","387808.349","311231.646","295480.054","323220.126","497450.112","306447.724","317331.83","302902.06","571348.923","375004.341","395292.906","348955.568",
"전문대졸이상","　　이전소득","근로자외가구","원","364650.755","333702.901","348591.339","322198.121","331037.891","368108.328","410491.003","423961.013","415253.452","388388.061","416780.158","418872.142","430936.749","458988.931","437808.437","462804.813","473694.521","506686.896","547754.739","569488.343","573906.513","514109.179","511520.655","475066.911","496363.911","473201.215","533715.381","599190.547","591372.457","578741.08","670686.576","656228.685","730409.007","651580.713","662221.299","634462.551","712696.018","695395.522","700968.401","721320.332","801534.688","748971.727","783771.257","766987.57","808697.083","835314.838","801354.527","795754.219","852987.097","745136.183","768739.251","763498.433","866778.461","888474.164","913813.808","825083.611","821047.714","823113.646","792381.184","746450.939","730216.617","678168.11","701423.938","758203.139","941209.852","946834.632","1063379.374","999209.568","1099445.064","1066187.273","1056189.384","1018430.066",
"전문대졸이상","　비경상소득","전체가구","원","184685.956","128388.625","175860.352","155429.825","131176.83","130906.467","96307.998","94683.368","174880.743","82418.915","104949.999","122846.135","155487.056","97520.238","107692.869","118204.635","210155.779","113401.4","111190.561","134244.672","207043.735","98351.001","130031.568","153414.941","202142.973","116144.044","121814.809","139111.595","277460.544","131903.46","89863.939","117796.333","275832.797","144436.03","81155.835","87226.718","240655.389","179656.724","111748.607","107116.094","187771.34","99387.979","177038.452","128461.589","210761.95","127106.528","143776.607","126618.353","208825.308","117432.771","187993.944","130280.186","204051.046","185223.992","161743.475","135360.905","207778.692","115296.098","89855.678","109167.369","231251.606","92345.945","83638.374","83069.952","42251.734","24869.43","38687.698","51587.534","24010.085","20514.025","20411.623","13458.672",
"전문대졸이상","　비경상소득","근로자가구","원","189425.318","122235.995","198047.127","152953.988","152743.82","159863.067","103733.969","102919.685","191898.97","94729.874","101341.758","109102.065","182359.685","88964.426","112950.025","128938.347","215489.483","124319.612","113174.231","143485.405","232820.642","104556.89","127614.412","151292.674","227080.787","133076.126","112585.668","160201.777","332639.919","131072.157","95721.183","113359.484","161783.35","161239.511","76064.86","104023.158","255541.12","131655.255","96073.683","111213.34","185218.454","97449.443","134760.097","131004.65","232609.465","137321.03","145840.636","147415.063","194005.435","114163.052","129926.63","145471.485","191288.233","228137.344","183474.024","135762.002","216908.078","123854.241","90027.793","111670.308","253818.944","65782.27","65596.293","84627.364","44905.437","16322.422","33733.299","17683.777","6727.206","14399.446","7278.545","10740.352",
"전문대졸이상","　비경상소득","근로자외가구","원","173894.146","143326.894","120425.044","161236.75","87941.573","68224.284","80768.057","76764.156","135308.105","55205.607","112549.32","152793.625","97400.658","116982.567","95571.615","92598.106","197557.168","86871.642","106577.279","112583.777","146945.537","83069.009","136160.931","158538.928","138537.035","74654.658","144669.936","85740.967","141593.97","133882.986","76002.72","128925.916","566500.142","100494.721","95579.488","41089.69","198700.091","313751.115","156007.865","95885.362","194883.458","104621.7","290141.158","121619.205","153226.338","99182.893","137881.376","68274.103","247019.984","126408.959","346418.015","87963.698","239324.414","72399.765","106139.534","134319.394","185123.091","92949.306","89409.827","102934.903","173810.375","159817.591","129608.276","79241.643","36197.957","44404.222","49779.205","127998.589","60990.972","34409.424","52122.622","20092.034",
"전문대졸이상","가계지출","전체가구","원","2743866.401","2605458.734","2677110.259","2648356.052","2713183.539","2681730.031","2743556.939","2781065.493","2988658.158","2790064.013","2993619.405","2950774.697","3165140.61","2966626.577","3141979.025","3015226.034","3272018.776","3141646.348","3178756.513","3269030.491","3429945.036","3257051.393","3417046.46","3363133.94","3665840.235","3425603.261","3587874.538","3464404.891","3638676.817","3394809.078","3644592.984","3613100.528","3824431.361","3598937.824","3806111.961","3668795.354","4008102.167","3767086.393","3963980.627","3755917.195","4160711.099","3808103.801","4069382.268","3891999.777","4200754.492","3967257.491","4101133.42","3958263.323","4326926.566","3967597.95","4171580.937","3849133.879","4182217.527","3946823.928","4129080.609","3993808.52","4278025.156","4030585.701","4119764.238","3941197.607","","","","","","","","","","","","",
"전문대졸이상","가계지출","근로자가구","원","2790336.197","2578232.933","2675897.485","2704926.213","2814502.202","2806696.743","2868757.427","2842976.231","3079007.76","2880760.166","3070184.557","3015511.108","3302901.83","3065350.299","3238704.865","3106755.656","3369869.339","3193137.566","3307751.08","3431778.69","3610888.434","3366250.048","3549373.861","3471669.938","3833283.45","3609657.67","3767772.191","3608065.557","3806637.966","3566258.354","3798659.921","3824322.76","4046706.357","3800880.238","3956684.119","3839220.76","4160901.273","3941855.187","4140601.205","3918131.474","4342188.891","3971537.505","4199019.648","4004122.361","4373274.501","4132228.852","4197539.88","4067750.213","4505180.797","4161339.041","4338926.644","4059123.127","4386470.491","4179542.235","4317833.337","4178731.901","4569337.294","4271461.52","4384148.04","4216665.823","","","","","","","","","","","","",
"전문대졸이상","가계지출","근로자외가구","원","2638051.925","2671561.587","2680140.465","2515674.192","2510070.423","2411215.317","2481556.447","2646370.378","2778567.401","2589580.664","2832365.414","2809718.007","2867363.539","2742054.855","2918961.372","2796871.401","3040888.346","3016529.753","2878762.775","2887537.845","3008080.144","2988149.856","3081493.935","3101085.304","3238762.596","2974607.075","3142374.427","3100858.493","3225110.944","2986548.147","3279992.179","3083261.589","3257939.5","3070855.966","3379513.813","3200665.106","3577439.265","3278861.438","3465279.909","3311280.666","3655129.733","3366860.356","3722577.415","3590321.754","3746421.628","3516271.254","3825779.572","3651102.695","3867518.942","3435730.643","3715014.466","3264193.319","3617711.088","3334980.259","3646101.783","3513626.551","3555101.176","3401617.216","3434897.862","3255265.42","","","","","","","","","","","","",
"전문대졸이상","소비지출","전체가구","원","2133461.544","2004400.908","2072602.68","2017898.158","2124921.976","2068892.271","2119036.276","2129108.31","2330109.054","2121907.568","2292019.278","2261623.696","2452032.775","2272133.597","2419433.032","2328093.89","2536376.572","2391014.365","2412212.863","2456540.428","2604893.685","2457043.447","2544857.767","2514323.836","2766618.212","2585550.705","2664411.704","2576577.566","2674855.485","2556209.105","2730115.248","2705851.332","2840952.291","2679883.85","2804385.37","2770290.41","2945973.696","2787581.969","2915959.176","2809397.305","3057890.107","2825558.655","2965173.769","2892991.082","3087598.378","2918477.899","2990820.238","2941664.494","3185455.619","2938173.112","3062746.638","2864789.33","3061968.847","2913241.035","3018189.594","2980796.273","3144409.413","2976974.317","3003324.317","2924710.914","","","","","","","","","","","","",
"전문대졸이상","소비지출","근로자가구","원","2129016.19","1938801.422","2033395.587","2016939.844","2160948.972","2124063.678","2164784.76","2128640.618","2342582.999","2134287.77","2285701.964","2259683.085","2507413.316","2288462.763","2445471.04","2343063.682","2554876.436","2367612.726","2459478.826","2518574.518","2684540.142","2488876.988","2603783","2534157.008","2835618.577","2674869.568","2759143.886","2636669.606","2753864.254","2634331.668","2804312.156","2803979.943","2948281.271","2791256.591","2880174.258","2854179.414","2990158.459","2856382.13","2986785.135","2871141.44","3109724.535","2892196.742","2986871.992","2930565.873","3138732.417","2988906.919","3011125.511","2972111.761","3229700.123","3014114.754","3125647.438","2966609.155","3143451.993","3017939.562","3096498.377","3054040.624","3290952.199","3094268.888","3147351.965","3070072.211","","","","","","","","","","","","",
"전문대졸이상","소비지출","근로자외가구","원","2143583.878","2163673.105","2170564.522","2020145.825","2052698.803","1949463.045","2023300.826","2130125.835","2301103.275","2094541.2","2305324.184","2265852.168","2332325.246","2234988.836","2359398.036","2292381.7","2492678.494","2447877.137","2302289.685","2311128.38","2419200.014","2378653.397","2395436.629","2466438.748","2590627.13","2366688.974","2429816.103","2424509.186","2480314.483","2370180.964","2554527.593","2459701.3","2567412.779","2388642.783","2589661.75","2539861.267","2821439.337","2595385.44","2715977.061","2640153.894","2913483.894","2645647.056","2907126.861","2791892.014","2952936.463","2725944.369","2932824.799","2856246.032","3071425.999","2729694.486","2891135.446","2581162.685","2836768.882","2637976.351","2817813.766","2790606.063","2780746.934","2670697.877","2630231.516","2562752.666","","","","","","","","","","","","",
"전문대졸이상","01.식료품 · 비주류음료","전체가구","원","280997.971","266475.652","300860.224","281637.131","274084.438","266897.489","306827.136","296709.488","294107.114","280919.431","334683.083","307902.227","311181.003","283551.977","320933.861","308782.369","313358.342","290965.638","308377.931","327862.32","314186.647","286127.417","333610.382","312013.407","325545.435","312777.853","358913.51","343540.459","328031.379","329533.023","352675.071","335290.831","335129.417","333225.775","378921.795","360723.601","360314.911","356767.003","390665.383","368440.943","373374.017","356934.067","407963.112","367921.567","374852.937","369237.958","406006.526","383314.974","377368.69","371678.3","396823.706","376491.797","377091.813","374959.247","399461.613","362460.072","379369.204","359170.41","391559.799","374475.969","","","","","","","","","","","","",
"전문대졸이상","01.식료품 · 비주류음료","근로자가구","원","269500.548","257138.526","289507.06","269065.485","269138.741","263093.781","302448.254","291009.95","288584.326","275508.916","326288.77","300170.103","306722.287","280647.42","314418.568","302953.935","310937.177","286160.021","304360.799","319533.179","312762.08","283107.036","329370.748","309651.541","324004.854","311304.128","355389.72","338423.422","327553.348","328455.397","353266.139","331330.347","336351.789","335076.837","377118.409","353707.363","358827.527","354575.608","386567.452","361702.587","372033.327","356444.476","403069.119","367073.457","378317.957","371540.256","406487.524","376328.385","375565.792","372406.214","395154.344","375940.047","379324.976","377893.838","398628.374","361038.77","383757.82","359376.794","394842.241","377130.805","","","","","","","","","","","","",
"전문대졸이상","01.식료품 · 비주류음료","근로자외가구","원","307178.283","289145.714","329226.95","311123.159","283999.059","275131.353","315990.592","309109.599","306949.304","292879.342","352362.358","324750.054","320818.718","290159.118","335955.962","322686.78","319077.316","302642.629","317720.295","347386.384","317507.988","293565.101","344361.139","317715.884","329474.812","316388.984","367639.854","356489.587","329208.423","332099.101","351276.304","345225.481","332014.07","328385.226","384031.113","379996.04","364507.089","362888.769","402236.183","386911.078","377109.064","358255.879","421055.481","370203.501","365727.778","362944.108","404632.711","402915.542","382015.228","369679.995","401378.199","378028.738","370919.886","367243.867","401593.699","366150.701","368478.357","358631.507","383056.881","367865.271","","","","","","","","","","","","",
"전문대졸이상","02.주류 · 담배","전체가구","원","21561.561","20904.148","23444.506","19543.023","18815.7","18740.321","22159.157","20245.855","20948.668","22447.846","24341.98","21081.89","23399.449","23157.158","26334.059","22377.898","23704.741","22142.556","23616.056","23991.72","23196.598","22035.291","25240.144","23133.184","24184.546","23684.148","24871.355","21842.099","22066.205","22402.51","23899.452","22620.796","22204.419","23218.915","25683.554","21785.353","22795.985","22673.048","27041.704","25061.671","23523.015","24321.716","26541.321","23498.749","23612.658","24121.079","26613.977","22954.918","22625.864","22177.989","23822.165","21760.7","21723.848","25741.338","29417.582","28348.865","29527.359","29246.383","31586.712","27784.861","","","","","","","","","","","","",
"전문대졸이상","02.주류 · 담배","근로자가구","원","20300.201","18909.704","22176.291","18733.073","18819.369","18475.894","21770.613","19709.185","20639.575","22700.016","24131.463","21181.531","22650.713","22464.295","25286.281","21154.485","23142.935","22090.055","23793.77","24661.051","23685.498","21692.969","25319.457","23858.31","24322.168","23508.567","25369.506","22048.815","23006.588","23029.604","24680.045","23313.21","23114.23","24405.186","26391.093","22052.659","23254.638","23046.61","27239.562","24433.289","22546.897","24108.26","25672.357","23165.832","22914.093","23576.687","26692.816","22678.066","22766.909","22443.165","24869.891","22332.675","22180.869","27009.203","30716.439","29100.78","29643.195","29531.57","31894.022","28070.411","","","","","","","","","","","","",
